14.88000000	5.52000000	0.62622130
15.88000000	5.52000000	0.62958521
-4.12000000	6.52000000	0.45494782
-3.12000000	6.52000000	0.45377163
-2.12000000	6.52000000	0.44983769
-1.12000000	6.52000000	0.45000424
-0.12000000	6.52000000	0.44467882
0.88000000	6.52000000	0.44853259
1.88000000	6.52000000	0.44500649
2.88000000	6.52000000	0.46400760
3.88000000	6.52000000	0.45438312
4.88000000	6.52000000	0.47407238
5.88000000	6.52000000	0.50191223
6.88000000	6.52000000	0.54004939
7.88000000	6.52000000	0.55736920
8.88000000	6.52000000	0.60009311
9.88000000	6.52000000	0.60984094
10.88000000	6.52000000	0.62177821
11.88000000	6.52000000	0.62653419
12.88000000	6.52000000	0.63062537
13.88000000	6.52000000	0.63268399
14.88000000	6.52000000	0.63167700
15.88000000	6.52000000	0.63396559
-4.12000000	7.52000000	0.45573553
-3.12000000	7.52000000	0.45213680
-2.12000000	7.52000000	0.45370642
-1.12000000	7.52000000	0.45441166
-0.12000000	7.52000000	0.45693196
0.88000000	7.52000000	0.46989231
1.88000000	7.52000000	0.44803850
2.88000000	7.52000000	0.45240986
3.88000000	7.52000000	0.48609947
4.88000000	7.52000000	0.50033105
5.88000000	7.52000000	0.53902251
6.88000000	7.52000000	0.54770265
7.88000000	7.52000000	0.58849168
8.88000000	7.52000000	0.59807487
9.88000000	7.52000000	0.61189514
10.88000000	7.52000000	0.62151775
11.88000000	7.52000000	0.62675638
12.88000000	7.52000000	0.63190301
13.88000000	7.52000000	0.63349278
14.88000000	7.52000000	0.63417138
15.88000000	7.52000000	0.63594737
-4.12000000	8.52000000	0.45790000
-3.12000000	8.52000000	0.45396671
-2.12000000	8.52000000	0.45041553
-1.12000000	8.52000000	0.45445439
-0.12000000	8.52000000	0.44952301
0.88000000	8.52000000	0.45229645
1.88000000	8.52000000	0.46463122
2.88000000	8.52000000	0.48226457
3.88000000	8.52000000	0.50582962
4.88000000	8.52000000	0.51984596
5.88000000	8.52000000	0.55576274
6.88000000	8.52000000	0.57036971
7.88000000	8.52000000	0.58552440
8.88000000	8.52000000	0.60159659
9.88000000	8.52000000	0.61053948
10.88000000	8.52000000	0.62076585
11.88000000	8.52000000	0.62694507
12.88000000	8.52000000	0.63082637
13.88000000	8.52000000	0.63420498
14.88000000	8.52000000	0.63338630
15.88000000	8.52000000	0.63457480
-4.12000000	9.52000000	0.46023910
-3.12000000	9.52000000	0.45604454
-2.12000000	9.52000000	0.45398501
